"","X","Date","County","State","FREQUENCY"
"4820",4820,"06/26/2020 5:00","Franklin","Florida",2
"4821",4821,"06/26/2020 5:00","Gadsden","Florida",13
"4822",4822,"06/26/2020 5:00","Gilchrist","Florida",4
"4823",4823,"06/26/2020 5:00","Glades","Florida",34
"4824",4824,"06/26/2020 5:00","Gulf","Florida",4
"4825",4825,"06/26/2020 5:00","Hamilton","Florida",5
"4826",4826,"06/26/2020 5:00","Hardee","Florida",31
"4827",4827,"06/26/2020 5:00","Hendry","Florida",46
"4828",4828,"06/26/2020 5:00","Hernando","Florida",52
"4829",4829,"06/26/2020 5:00","Highlands","Florida",27
"4830",4830,"06/26/2020 5:00","Hillsborough","Florida",1107
"4831",4831,"06/26/2020 5:00","Holmes","Florida",11
"4832",4832,"06/26/2020 5:00","Indian River","Florida",76
"4833",4833,"06/26/2020 5:00","Jackson","Florida",3
"4834",4834,"06/26/2020 5:00","Jefferson","Florida",4
"4835",4835,"06/26/2020 5:00","Lafayette","Florida",4
"4836",4836,"06/26/2020 5:00","Lake","Florida",129
"4837",4837,"06/26/2020 5:00","Lee","Florida",197
"4838",4838,"06/26/2020 5:00","Leon","Florida",88
"4839",4839,"06/26/2020 5:00","Levy","Florida",4
"4840",4840,"06/26/2020 5:00","Liberty","Florida",1
"4841",4841,"06/26/2020 5:00","Madison","Florida",8
"4842",4842,"06/26/2020 5:00","Manatee","Florida",274
"4843",4843,"06/26/2020 5:00","Marion","Florida",66
"4844",4844,"06/26/2020 5:00","Martin","Florida",133
"4845",4845,"06/26/2020 5:00","Monroe","Florida",4
"4846",4846,"06/26/2020 5:00","Nassau","Florida",15
"4847",4847,"06/26/2020 5:00","Okaloosa","Florida",21
"4848",4848,"06/26/2020 5:00","Okeechobee","Florida",24
"4849",4849,"06/26/2020 5:00","Orange","Florida",979
"4850",4850,"06/26/2020 5:00","Osceola","Florida",162
"4851",4851,"06/26/2020 5:00","Palm Beach","Florida",439
"4852",4852,"06/26/2020 5:00","Pasco","Florida",298
"4853",4853,"06/26/2020 5:00","Pinellas","Florida",587
"4854",4854,"06/26/2020 5:00","Polk","Florida",464
"4855",4855,"06/26/2020 5:00","Putnam","Florida",14
"4856",4856,"06/26/2020 5:00","Santa Rosa","Florida",6
"4857",4857,"06/26/2020 5:00","Sarasota","Florida",96
"4858",4858,"06/26/2020 5:00","Seminole","Florida",228
"4859",4859,"06/26/2020 5:00","St. Johns","Florida",68
"4860",4860,"06/26/2020 5:00","St. Lucie","Florida",135
"4861",4861,"06/26/2020 5:00","Sumter","Florida",7
"4862",4862,"06/26/2020 5:00","Suwannee","Florida",20
"4863",4863,"06/26/2020 5:00","Taylor","Florida",2
"4864",4864,"06/26/2020 5:00","Union","Florida",11
"4865",4865,"06/26/2020 5:00","Unknown","Florida",3
"4866",4866,"06/26/2020 5:00","Volusia","Florida",133
"4867",4867,"06/26/2020 5:00","Wakulla","Florida",2
"4868",4868,"06/26/2020 5:00","Walton","Florida",5
"4869",4869,"06/26/2020 5:00","Washington","Florida",3
"4870",4870,"06/27/2020 5:00","Alachua","Florida",82
"4871",4871,"06/27/2020 5:00","Baker","Florida",4
"4872",4872,"06/27/2020 5:00","Bay","Florida",16
"4873",4873,"06/27/2020 5:00","Bradford","Florida",3
"4874",4874,"06/27/2020 5:00","Brevard","Florida",86
"4875",4875,"06/27/2020 5:00","Broward","Florida",553
"4876",4876,"06/27/2020 5:00","Charlotte","Florida",28
"4877",4877,"06/27/2020 5:00","Citrus","Florida",13
"4878",4878,"06/27/2020 5:00","Clay","Florida",42
"4879",4879,"06/27/2020 5:00","Collier","Florida",114
"4880",4880,"06/27/2020 5:00","Columbia","Florida",5
"4881",4881,"06/27/2020 5:00","Dade","Florida",2127
"4882",4882,"06/27/2020 5:00","Desoto","Florida",14
"4883",4883,"06/27/2020 5:00","Duval","Florida",715
"4884",4884,"06/27/2020 5:00","Escambia","Florida",40
"4885",4885,"06/27/2020 5:00","Flagler","Florida",14
"4886",4886,"06/27/2020 5:00","Gadsden","Florida",10
"4887",4887,"06/27/2020 5:00","Gilchrist","Florida",1
"4888",4888,"06/27/2020 5:00","Glades","Florida",2
"4889",4889,"06/27/2020 5:00","Hamilton","Florida",6
"4890",4890,"06/27/2020 5:00","Hardee","Florida",9
"4891",4891,"06/27/2020 5:00","Hendry","Florida",24
"4892",4892,"06/27/2020 5:00","Hernando","Florida",33
"4893",4893,"06/27/2020 5:00","Highlands","Florida",9
"4894",4894,"06/27/2020 5:00","Hillsborough","Florida",784
"4895",4895,"06/27/2020 5:00","Indian River","Florida",33
"4896",4896,"06/27/2020 5:00","Jackson","Florida",7
"4897",4897,"06/27/2020 5:00","Jefferson","Florida",1
"4898",4898,"06/27/2020 5:00","Lake","Florida",100
"4899",4899,"06/27/2020 5:00","Lee","Florida",249
"4900",4900,"06/27/2020 5:00","Leon","Florida",162
"4901",4901,"06/27/2020 5:00","Levy","Florida",3
"4902",4902,"06/27/2020 5:00","Madison","Florida",8
"4903",4903,"06/27/2020 5:00","Manatee","Florida",94
"4904",4904,"06/27/2020 5:00","Marion","Florida",32
"4905",4905,"06/27/2020 5:00","Martin","Florida",59
"4906",4906,"06/27/2020 5:00","Monroe","Florida",17
"4907",4907,"06/27/2020 5:00","Nassau","Florida",11
"4908",4908,"06/27/2020 5:00","Okaloosa","Florida",39
"4909",4909,"06/27/2020 5:00","Okeechobee","Florida",10
"4910",4910,"06/27/2020 5:00","Orange","Florida",829
"4911",4911,"06/27/2020 5:00","Osceola","Florida",179
"4912",4912,"06/27/2020 5:00","Palm Beach","Florida",455
"4913",4913,"06/27/2020 5:00","Pasco","Florida",152
"4914",4914,"06/27/2020 5:00","Pinellas","Florida",272
"4915",4915,"06/27/2020 5:00","Polk","Florida",255
"4916",4916,"06/27/2020 5:00","Putnam","Florida",18
"4917",4917,"06/27/2020 5:00","Santa Rosa","Florida",24
"4918",4918,"06/27/2020 5:00","Sarasota","Florida",62
"4919",4919,"06/27/2020 5:00","Seminole","Florida",163
"4920",4920,"06/27/2020 5:00","St. Johns","Florida",84
"4921",4921,"06/27/2020 5:00","St. Lucie","Florida",77
"4922",4922,"06/27/2020 5:00","Sumter","Florida",7
"4923",4923,"06/27/2020 5:00","Suwannee","Florida",33
"4924",4924,"06/27/2020 5:00","Taylor","Florida",2
"4925",4925,"06/27/2020 5:00","Union","Florida",2
"4926",4926,"06/27/2020 5:00","Unknown","Florida",2
"4927",4927,"06/27/2020 5:00","Volusia","Florida",180
"4928",4928,"06/27/2020 5:00","Wakulla","Florida",8
"4929",4929,"06/27/2020 5:00","Walton","Florida",1
"4930",4930,"06/27/2020 5:00","Washington","Florida",3
"4931",4931,"06/28/2020 5:00","Alachua","Florida",41
"4932",4932,"06/28/2020 5:00","Baker","Florida",2
"4933",4933,"06/28/2020 5:00","Bay","Florida",24
"4934",4934,"06/28/2020 5:00","Bradford","Florida",1
"4935",4935,"06/28/2020 5:00","Brevard","Florida",84
"4936",4936,"06/28/2020 5:00","Broward","Florida",437
"4937",4937,"06/28/2020 5:00","Calhoun","Florida",1
"4938",4938,"06/28/2020 5:00","Charlotte","Florida",37
"4939",4939,"06/28/2020 5:00","Citrus","Florida",9
"4940",4940,"06/28/2020 5:00","Clay","Florida",25
"4941",4941,"06/28/2020 5:00","Collier","Florida",59
"4942",4942,"06/28/2020 5:00","Columbia","Florida",14
"4943",4943,"06/28/2020 5:00","Dade","Florida",1520
"4944",4944,"06/28/2020 5:00","Desoto","Florida",15
"4945",4945,"06/28/2020 5:00","Dixie","Florida",1
"4946",4946,"06/28/2020 5:00","Duval","Florida",265
"4947",4947,"06/28/2020 5:00","Escambia","Florida",33
"4948",4948,"06/28/2020 5:00","Flagler","Florida",11
"4949",4949,"06/28/2020 5:00","Gadsden","Florida",3
"4950",4950,"06/28/2020 5:00","Gilchrist","Florida",1
"4951",4951,"06/28/2020 5:00","Glades","Florida",1
"4952",4952,"06/28/2020 5:00","Hamilton","Florida",1
"4953",4953,"06/28/2020 5:00","Hardee","Florida",17
"4954",4954,"06/28/2020 5:00","Hendry","Florida",20
"4955",4955,"06/28/2020 5:00","Hernando","Florida",15
"4956",4956,"06/28/2020 5:00","Highlands","Florida",15
"4957",4957,"06/28/2020 5:00","Hillsborough","Florida",413
"4958",4958,"06/28/2020 5:00","Holmes","Florida",1
"4959",4959,"06/28/2020 5:00","Indian River","Florida",33
"4960",4960,"06/28/2020 5:00","Jackson","Florida",2
"4961",4961,"06/28/2020 5:00","Jefferson","Florida",1
"4962",4962,"06/28/2020 5:00","Lake","Florida",61
"4963",4963,"06/28/2020 5:00","Lee","Florida",174
"4964",4964,"06/28/2020 5:00","Leon","Florida",42
"4965",4965,"06/28/2020 5:00","Levy","Florida",1
"4966",4966,"06/28/2020 5:00","Liberty","Florida",1
"4967",4967,"06/28/2020 5:00","Madison","Florida",4
"4968",4968,"06/28/2020 5:00","Manatee","Florida",75
"4969",4969,"06/28/2020 5:00","Marion","Florida",24
"4970",4970,"06/28/2020 5:00","Martin","Florida",66
"4971",4971,"06/28/2020 5:00","Monroe","Florida",16
"4972",4972,"06/28/2020 5:00","Nassau","Florida",6
"4973",4973,"06/28/2020 5:00","Okaloosa","Florida",34
"4974",4974,"06/28/2020 5:00","Okeechobee","Florida",17
"4975",4975,"06/28/2020 5:00","Orange","Florida",357
"4976",4976,"06/28/2020 5:00","Osceola","Florida",84
"4977",4977,"06/28/2020 5:00","Palm Beach","Florida",332
"4978",4978,"06/28/2020 5:00","Pasco","Florida",145
"4979",4979,"06/28/2020 5:00","Pinellas","Florida",243
"4980",4980,"06/28/2020 5:00","Polk","Florida",192
"4981",4981,"06/28/2020 5:00","Putnam","Florida",10
"4982",4982,"06/28/2020 5:00","Santa Rosa","Florida",17
"4983",4983,"06/28/2020 5:00","Sarasota","Florida",47
"4984",4984,"06/28/2020 5:00","Seminole","Florida",111
"4985",4985,"06/28/2020 5:00","St. Johns","Florida",57
"4986",4986,"06/28/2020 5:00","St. Lucie","Florida",41
"4987",4987,"06/28/2020 5:00","Sumter","Florida",6
"4988",4988,"06/28/2020 5:00","Suwannee","Florida",8
"4989",4989,"06/28/2020 5:00","Taylor","Florida",2
"4990",4990,"06/28/2020 5:00","Volusia","Florida",92
"4991",4991,"06/28/2020 5:00","Wakulla","Florida",1
"4992",4992,"06/28/2020 5:00","Walton","Florida",2
"4993",4993,"06/28/2020 5:00","Washington","Florida",2
"4994",4994,"06/29/2020 5:00","Alachua","Florida",38
"4995",4995,"06/29/2020 5:00","Baker","Florida",5
"4996",4996,"06/29/2020 5:00","Bay","Florida",42
"4997",4997,"06/29/2020 5:00","Brevard","Florida",75
"4998",4998,"06/29/2020 5:00","Broward","Florida",587
"4999",4999,"06/29/2020 5:00","Calhoun","Florida",1
"5000",5000,"06/29/2020 5:00","Charlotte","Florida",26
"5001",5001,"06/29/2020 5:00","Citrus","Florida",9
"5002",5002,"06/29/2020 5:00","Clay","Florida",30
"5003",5003,"06/29/2020 5:00","Collier","Florida",79
"5004",5004,"06/29/2020 5:00","Columbia","Florida",6
"5005",5005,"06/29/2020 5:00","Dade","Florida",1588
"5006",5006,"06/29/2020 5:00","Desoto","Florida",5
"5007",5007,"06/29/2020 5:00","Dixie","Florida",3
"5008",5008,"06/29/2020 5:00","Duval","Florida",385
"5009",5009,"06/29/2020 5:00","Escambia","Florida",187
"5010",5010,"06/29/2020 5:00","Flagler","Florida",6
"5011",5011,"06/29/2020 5:00","Gadsden","Florida",4
"5012",5012,"06/29/2020 5:00","Glades","Florida",1
"5013",5013,"06/29/2020 5:00","Gulf","Florida",1
"5014",5014,"06/29/2020 5:00","Hamilton","Florida",5
"5015",5015,"06/29/2020 5:00","Hardee","Florida",4
"5016",5016,"06/29/2020 5:00","Hendry","Florida",17
"5017",5017,"06/29/2020 5:00","Hernando","Florida",13
"5018",5018,"06/29/2020 5:00","Highlands","Florida",13
"5019",5019,"06/29/2020 5:00","Hillsborough","Florida",435
"5020",5020,"06/29/2020 5:00","Holmes","Florida",17
"5021",5021,"06/29/2020 5:00","Indian River","Florida",15
"5022",5022,"06/29/2020 5:00","Jackson","Florida",7
"5023",5023,"06/29/2020 5:00","Jefferson","Florida",2
"5024",5024,"06/29/2020 5:00","Lafayette","Florida",1
"5025",5025,"06/29/2020 5:00","Lake","Florida",57
"5026",5026,"06/29/2020 5:00","Lee","Florida",220
"5027",5027,"06/29/2020 5:00","Leon","Florida",117
"5028",5028,"06/29/2020 5:00","Levy","Florida",2
"5029",5029,"06/29/2020 5:00","Madison","Florida",5
"5030",5030,"06/29/2020 5:00","Manatee","Florida",45
"5031",5031,"06/29/2020 5:00","Marion","Florida",20
"5032",5032,"06/29/2020 5:00","Martin","Florida",74
"5033",5033,"06/29/2020 5:00","Monroe","Florida",20
"5034",5034,"06/29/2020 5:00","Nassau","Florida",7
"5035",5035,"06/29/2020 5:00","Okaloosa","Florida",29
"5036",5036,"06/29/2020 5:00","Okeechobee","Florida",15
"5037",5037,"06/29/2020 5:00","Orange","Florida",293
"5038",5038,"06/29/2020 5:00","Osceola","Florida",103
"5039",5039,"06/29/2020 5:00","Palm Beach","Florida",430
"5040",5040,"06/29/2020 5:00","Pasco","Florida",81
"5041",5041,"06/29/2020 5:00","Pinellas","Florida",231
"5042",5042,"06/29/2020 5:00","Polk","Florida",144
"5043",5043,"06/29/2020 5:00","Putnam","Florida",11
"5044",5044,"06/29/2020 5:00","Santa Rosa","Florida",103
"5045",5045,"06/29/2020 5:00","Sarasota","Florida",32
"5046",5046,"06/29/2020 5:00","Seminole","Florida",87
"5047",5047,"06/29/2020 5:00","St. Johns","Florida",58
"5048",5048,"06/29/2020 5:00","St. Lucie","Florida",33
"5049",5049,"06/29/2020 5:00","Sumter","Florida",12
"5050",5050,"06/29/2020 5:00","Suwannee","Florida",60
"5051",5051,"06/29/2020 5:00","Taylor","Florida",2
"5052",5052,"06/29/2020 5:00","Union","Florida",1
"5053",5053,"06/29/2020 5:00","Unknown","Florida",2
"5054",5054,"06/29/2020 5:00","Volusia","Florida",95
"5055",5055,"06/29/2020 5:00","Wakulla","Florida",4
"5056",5056,"06/29/2020 5:00","Walton","Florida",26
"5057",5057,"06/30/2020 5:00","Alachua","Florida",45
"5058",5058,"06/30/2020 5:00","Baker","Florida",10
"5059",5059,"06/30/2020 5:00","Bay","Florida",42
"5060",5060,"06/30/2020 5:00","Bradford","Florida",1
"5061",5061,"06/30/2020 5:00","Brevard","Florida",176
"5062",5062,"06/30/2020 5:00","Broward","Florida",526
"5063",5063,"06/30/2020 5:00","Calhoun","Florida",2
"5064",5064,"06/30/2020 5:00","Charlotte","Florida",18
"5065",5065,"06/30/2020 5:00","Citrus","Florida",31
"5066",5066,"06/30/2020 5:00","Clay","Florida",22
"5067",5067,"06/30/2020 5:00","Collier","Florida",146
"5068",5068,"06/30/2020 5:00","Columbia","Florida",10
"5069",5069,"06/30/2020 5:00","Dade","Florida",1132
"5070",5070,"06/30/2020 5:00","Desoto","Florida",31
"5071",5071,"06/30/2020 5:00","Dixie","Florida",1
"5072",5072,"06/30/2020 5:00","Duval","Florida",275
"5073",5073,"06/30/2020 5:00","Escambia","Florida",81
"5074",5074,"06/30/2020 5:00","Flagler","Florida",14
"5075",5075,"06/30/2020 5:00","Gadsden","Florida",8
"5076",5076,"06/30/2020 5:00","Gilchrist","Florida",3
"5077",5077,"06/30/2020 5:00","Glades","Florida",4
"5078",5078,"06/30/2020 5:00","Hamilton","Florida",10
"5079",5079,"06/30/2020 5:00","Hardee","Florida",9
"5080",5080,"06/30/2020 5:00","Hendry","Florida",26
"5081",5081,"06/30/2020 5:00","Hernando","Florida",38
"5082",5082,"06/30/2020 5:00","Highlands","Florida",14
"5083",5083,"06/30/2020 5:00","Hillsborough","Florida",707
"5084",5084,"06/30/2020 5:00","Holmes","Florida",3
"5085",5085,"06/30/2020 5:00","Indian River","Florida",41
"5086",5086,"06/30/2020 5:00","Jackson","Florida",2
"5087",5087,"06/30/2020 5:00","Jefferson","Florida",1
"5088",5088,"06/30/2020 5:00","Lake","Florida",114
"5089",5089,"06/30/2020 5:00","Lee","Florida",277
"5090",5090,"06/30/2020 5:00","Leon","Florida",53
"5091",5091,"06/30/2020 5:00","Levy","Florida",5
"5092",5092,"06/30/2020 5:00","Madison","Florida",3
"5093",5093,"06/30/2020 5:00","Manatee","Florida",154
"5094",5094,"06/30/2020 5:00","Marion","Florida",60
"5095",5095,"06/30/2020 5:00","Martin","Florida",56
"5096",5096,"06/30/2020 5:00","Monroe","Florida",9
"5097",5097,"06/30/2020 5:00","Nassau","Florida",13
"5098",5098,"06/30/2020 5:00","Okaloosa","Florida",43
"5099",5099,"06/30/2020 5:00","Okeechobee","Florida",7
"5100",5100,"06/30/2020 5:00","Orange","Florida",543
"5101",5101,"06/30/2020 5:00","Osceola","Florida",135
"5102",5102,"06/30/2020 5:00","Palm Beach","Florida",296
"5103",5103,"06/30/2020 5:00","Pasco","Florida",132
"5104",5104,"06/30/2020 5:00","Pinellas","Florida",376
"5105",5105,"06/30/2020 5:00","Polk","Florida",215
"5106",5106,"06/30/2020 5:00","Putnam","Florida",41
"5107",5107,"06/30/2020 5:00","Santa Rosa","Florida",25
"5108",5108,"06/30/2020 5:00","Sarasota","Florida",114
"5109",5109,"06/30/2020 5:00","Seminole","Florida",127
"5110",5110,"06/30/2020 5:00","St. Johns","Florida",43
"5111",5111,"06/30/2020 5:00","St. Lucie","Florida",84
"5112",5112,"06/30/2020 5:00","Sumter","Florida",19
"5113",5113,"06/30/2020 5:00","Suwannee","Florida",32
"5114",5114,"06/30/2020 5:00","Unknown","Florida",1
"5115",5115,"06/30/2020 5:00","Volusia","Florida",127
"5116",5116,"06/30/2020 5:00","Wakulla","Florida",5
"5117",5117,"06/30/2020 5:00","Walton","Florida",12
"5118",5118,"07/01/2020 5:00","Alachua","Florida",91
"5119",5119,"07/01/2020 5:00","Baker","Florida",7
"5120",5120,"07/01/2020 5:00","Bay","Florida",55
"5121",5121,"07/01/2020 5:00","Bradford","Florida",4
"5122",5122,"07/01/2020 5:00","Brevard","Florida",212
"5123",5123,"07/01/2020 5:00","Broward","Florida",941
"5124",5124,"07/01/2020 5:00","Calhoun","Florida",7
"5125",5125,"07/01/2020 5:00","Charlotte","Florida",42
"5126",5126,"07/01/2020 5:00","Citrus","Florida",19
"5127",5127,"07/01/2020 5:00","Clay","Florida",63
"5128",5128,"07/01/2020 5:00","Collier","Florida",160
"5129",5129,"07/01/2020 5:00","Columbia","Florida",20
"5130",5130,"07/01/2020 5:00","Dade","Florida",2287
"5131",5131,"07/01/2020 5:00","Desoto","Florida",25
"5132",5132,"07/01/2020 5:00","Duval","Florida",716
"5133",5133,"07/01/2020 5:00","Escambia","Florida",171
"5134",5134,"07/01/2020 5:00","Flagler","Florida",15
"5135",5135,"07/01/2020 5:00","Franklin","Florida",3
"5136",5136,"07/01/2020 5:00","Gadsden","Florida",13
"5137",5137,"07/01/2020 5:00","Gilchrist","Florida",2
"5138",5138,"07/01/2020 5:00","Glades","Florida",2
"5139",5139,"07/01/2020 5:00","Gulf","Florida",4
"5140",5140,"07/01/2020 5:00","Hamilton","Florida",31
"5141",5141,"07/01/2020 5:00","Hardee","Florida",25
"5142",5142,"07/01/2020 5:00","Hendry","Florida",13
"5143",5143,"07/01/2020 5:00","Hernando","Florida",40
"5144",5144,"07/01/2020 5:00","Highlands","Florida",9
"5145",5145,"07/01/2020 5:00","Hillsborough","Florida",888
"5146",5146,"07/01/2020 5:00","Holmes","Florida",8
"5147",5147,"07/01/2020 5:00","Indian River","Florida",36
"5148",5148,"07/01/2020 5:00","Jackson","Florida",4
"5149",5149,"07/01/2020 5:00","Jefferson","Florida",4
"5150",5150,"07/01/2020 5:00","Lafayette","Florida",1
"5151",5151,"07/01/2020 5:00","Lake","Florida",70
"5152",5152,"07/01/2020 5:00","Lee","Florida",349
"5153",5153,"07/01/2020 5:00","Leon","Florida",75
"5154",5154,"07/01/2020 5:00","Levy","Florida",4
"5155",5155,"07/01/2020 5:00","Liberty","Florida",7
"5156",5156,"07/01/2020 5:00","Madison","Florida",18
"5157",5157,"07/01/2020 5:00","Manatee","Florida",158
"5158",5158,"07/01/2020 5:00","Marion","Florida",58
"5159",5159,"07/01/2020 5:00","Martin","Florida",42
"5160",5160,"07/01/2020 5:00","Monroe","Florida",25
"5161",5161,"07/01/2020 5:00","Nassau","Florida",25
"5162",5162,"07/01/2020 5:00","Okaloosa","Florida",71
"5163",5163,"07/01/2020 5:00","Okeechobee","Florida",6
"5164",5164,"07/01/2020 5:00","Orange","Florida",550
"5165",5165,"07/01/2020 5:00","Osceola","Florida",180
"5166",5166,"07/01/2020 5:00","Palm Beach","Florida",404
"5167",5167,"07/01/2020 5:00","Pasco","Florida",133
"5168",5168,"07/01/2020 5:00","Pinellas","Florida",353
"5169",5169,"07/01/2020 5:00","Polk","Florida",275
"5170",5170,"07/01/2020 5:00","Putnam","Florida",51
"5171",5171,"07/01/2020 5:00","Santa Rosa","Florida",57
"5172",5172,"07/01/2020 5:00","Sarasota","Florida",98
"5173",5173,"07/01/2020 5:00","Seminole","Florida",149
"5174",5174,"07/01/2020 5:00","St. Johns","Florida",78
"5175",5175,"07/01/2020 5:00","St. Lucie","Florida",67
"5176",5176,"07/01/2020 5:00","Sumter","Florida",21
"5177",5177,"07/01/2020 5:00","Suwannee","Florida",27
"5178",5178,"07/01/2020 5:00","Taylor","Florida",6
"5179",5179,"07/01/2020 5:00","Union","Florida",8
"5180",5180,"07/01/2020 5:00","Volusia","Florida",131
"5181",5181,"07/01/2020 5:00","Wakulla","Florida",4
"5182",5182,"07/01/2020 5:00","Walton","Florida",26
"5183",5183,"07/01/2020 5:00","Washington","Florida",5
"5184",5184,"07/02/2020 5:00","Alachua","Florida",87
"5185",5185,"07/02/2020 5:00","Baker","Florida",4
"5186",5186,"07/02/2020 5:00","Bay","Florida",44
"5187",5187,"07/02/2020 5:00","Bradford","Florida",4
"5188",5188,"07/02/2020 5:00","Brevard","Florida",183
"5189",5189,"07/02/2020 5:00","Broward","Florida",1043
"5190",5190,"07/02/2020 5:00","Calhoun","Florida",8
"5191",5191,"07/02/2020 5:00","Charlotte","Florida",25
"5192",5192,"07/02/2020 5:00","Citrus","Florida",20
"5193",5193,"07/02/2020 5:00","Clay","Florida",67
"5194",5194,"07/02/2020 5:00","Collier","Florida",168
"5195",5195,"07/02/2020 5:00","Columbia","Florida",14
"5196",5196,"07/02/2020 5:00","Dade","Florida",2037
"5197",5197,"07/02/2020 5:00","Desoto","Florida",15
"5198",5198,"07/02/2020 5:00","Dixie","Florida",3
"5199",5199,"07/02/2020 5:00","Duval","Florida",713
"5200",5200,"07/02/2020 5:00","Escambia","Florida",134
"5201",5201,"07/02/2020 5:00","Flagler","Florida",23
"5202",5202,"07/02/2020 5:00","Franklin","Florida",1
"5203",5203,"07/02/2020 5:00","Gadsden","Florida",21
"5204",5204,"07/02/2020 5:00","Gulf","Florida",1
"5205",5205,"07/02/2020 5:00","Hamilton","Florida",4
"5206",5206,"07/02/2020 5:00","Hardee","Florida",28
"5207",5207,"07/02/2020 5:00","Hendry","Florida",28
"5208",5208,"07/02/2020 5:00","Hernando","Florida",21
"5209",5209,"07/02/2020 5:00","Highlands","Florida",16
"5210",5210,"07/02/2020 5:00","Hillsborough","Florida",667
"5211",5211,"07/02/2020 5:00","Holmes","Florida",4
"5212",5212,"07/02/2020 5:00","Indian River","Florida",49
"5213",5213,"07/02/2020 5:00","Jackson","Florida",10
"5214",5214,"07/02/2020 5:00","Lafayette","Florida",1
"5215",5215,"07/02/2020 5:00","Lake","Florida",91
"5216",5216,"07/02/2020 5:00","Lee","Florida",441
"5217",5217,"07/02/2020 5:00","Leon","Florida",90
"5218",5218,"07/02/2020 5:00","Levy","Florida",13
"5219",5219,"07/02/2020 5:00","Liberty","Florida",8
"5220",5220,"07/02/2020 5:00","Madison","Florida",3
"5221",5221,"07/02/2020 5:00","Manatee","Florida",85
"5222",5222,"07/02/2020 5:00","Marion","Florida",33
"5223",5223,"07/02/2020 5:00","Martin","Florida",54
"5224",5224,"07/02/2020 5:00","Monroe","Florida",23
"5225",5225,"07/02/2020 5:00","Nassau","Florida",27
"5226",5226,"07/02/2020 5:00","Okaloosa","Florida",51
"5227",5227,"07/02/2020 5:00","Okeechobee","Florida",11
"5228",5228,"07/02/2020 5:00","Orange","Florida",606
"5229",5229,"07/02/2020 5:00","Osceola","Florida",173
"5230",5230,"07/02/2020 5:00","Palm Beach","Florida",464
"5231",5231,"07/02/2020 5:00","Pasco","Florida",171
"5232",5232,"07/02/2020 5:00","Pinellas","Florida",446
"5233",5233,"07/02/2020 5:00","Polk","Florida",331
"5234",5234,"07/02/2020 5:00","Putnam","Florida",57
"5235",5235,"07/02/2020 5:00","Santa Rosa","Florida",72
"5236",5236,"07/02/2020 5:00","Sarasota","Florida",102
"5237",5237,"07/02/2020 5:00","Seminole","Florida",151
"5238",5238,"07/02/2020 5:00","St. Johns","Florida",91
"5239",5239,"07/02/2020 5:00","St. Lucie","Florida",108
"5240",5240,"07/02/2020 5:00","Sumter","Florida",21
"5241",5241,"07/02/2020 5:00","Suwannee","Florida",20
"5242",5242,"07/02/2020 5:00","Taylor","Florida",6
"5243",5243,"07/02/2020 5:00","Union","Florida",2
"5244",5244,"07/02/2020 5:00","Unknown","Florida",6
"5245",5245,"07/02/2020 5:00","Volusia","Florida",121
"5246",5246,"07/02/2020 5:00","Wakulla","Florida",3
"5247",5247,"07/02/2020 5:00","Walton","Florida",10
"5248",5248,"07/02/2020 5:00","Washington","Florida",2
"5249",5249,"07/03/2020 5:00","Alachua","Florida",83
"5250",5250,"07/03/2020 5:00","Baker","Florida",15
"5251",5251,"07/03/2020 5:00","Bay","Florida",58
"5252",5252,"07/03/2020 5:00","Bradford","Florida",2
"5253",5253,"07/03/2020 5:00","Brevard","Florida",86
"5254",5254,"07/03/2020 5:00","Broward","Florida",1325
"5255",5255,"07/03/2020 5:00","Charlotte","Florida",26
"5256",5256,"07/03/2020 5:00","Citrus","Florida",8
"5257",5257,"07/03/2020 5:00","Clay","Florida",60
"5258",5258,"07/03/2020 5:00","Collier","Florida",176
"5259",5259,"07/03/2020 5:00","Columbia","Florida",19
"5260",5260,"07/03/2020 5:00","Dade","Florida",2436
"5261",5261,"07/03/2020 5:00","Desoto","Florida",56
"5262",5262,"07/03/2020 5:00","Dixie","Florida",3
"5263",5263,"07/03/2020 5:00","Duval","Florida",667
"5264",5264,"07/03/2020 5:00","Escambia","Florida",171
"5265",5265,"07/03/2020 5:00","Flagler","Florida",10
"5266",5266,"07/03/2020 5:00","Gadsden","Florida",17
"5267",5267,"07/03/2020 5:00","Gilchrist","Florida",2
"5268",5268,"07/03/2020 5:00","Glades","Florida",3
"5269",5269,"07/03/2020 5:00","Hamilton","Florida",2
"5270",5270,"07/03/2020 5:00","Hardee","Florida",12
"5271",5271,"07/03/2020 5:00","Hendry","Florida",32
"5272",5272,"07/03/2020 5:00","Hernando","Florida",50
"5273",5273,"07/03/2020 5:00","Highlands","Florida",11
"5274",5274,"07/03/2020 5:00","Hillsborough","Florida",652
"5275",5275,"07/03/2020 5:00","Indian River","Florida",74
"5276",5276,"07/03/2020 5:00","Jackson","Florida",9
"5277",5277,"07/03/2020 5:00","Lafayette","Florida",2
"5278",5278,"07/03/2020 5:00","Lake","Florida",87
"5279",5279,"07/03/2020 5:00","Lee","Florida",528
"5280",5280,"07/03/2020 5:00","Leon","Florida",155
"5281",5281,"07/03/2020 5:00","Levy","Florida",11
"5282",5282,"07/03/2020 5:00","Madison","Florida",19
"5283",5283,"07/03/2020 5:00","Manatee","Florida",283
